Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Gardizi,https://en.wikipedia.org/wiki/Gardizi,Q563574,https://www.wikidata.org/wiki/Q563574,male,geographer; historian,Ghaznavid Empire,Gardez,1100-01-01T00:00:00Z,,
Abu 'Ubayd al-Juzjani,https://en.wikipedia.org/wiki/Abu_%27Ubayd_al-Juzjani,,,,,,,,,
Al-Hakim al-Munajjim,https://en.wikipedia.org/wiki/Al-Hakim_al-Munajjim,Q62068754,https://www.wikidata.org/wiki/Q62068754,male,astrologer; da'i; physician,Nizari Ismaili state,Iran,1050-01-01T00:00:00Z,,
Ibn Hindu,https://en.wikipedia.org/wiki/Ibn_Hindu,Q17004559,https://www.wikidata.org/wiki/Q17004559,male,philosopher; physician; poet; secretary,Buyid dynasty; Iran,Qom,0942-01-01T00:00:00Z,,
Sharaf al-Zaman al-Marwazi,https://en.wikipedia.org/wiki/Sharaf_al-Zaman_al-Marwazi,Q7489382,https://www.wikidata.org/wiki/Q7489382,male,historian; physician; zoologist,Seljuk Empire,Merv,1056-01-07T00:00:00Z,,
Ayn al-Quzat Hamadani,https://en.wikipedia.org/wiki/Ayn_al-Quzat_Hamadani,Q4115024,https://www.wikidata.org/wiki/Q4115024,male,mathematician; mystic; philosopher; poet,Seljuk Empire,Hamadan,1098-01-01T00:00:00Z,,
Zayn al-Din Omar Savaji,https://en.wikipedia.org/wiki/Zayn_al-Din_Omar_Savaji,Q6575185,https://www.wikidata.org/wiki/Q6575185,male,philosopher; writer,Iran,Saveh,,,
Siraj al-Din al-Sajawandi,https://en.wikipedia.org/wiki/Siraj_al-Din_al-Sajawandi,Q52742567,https://www.wikidata.org/wiki/Q52742567,male,legal scholar; linguist; mathematician,Abbasid Caliphate,Sajawand,1200-01-01T00:00:00Z,,
Ahmad ibn Farrokh,https://en.wikipedia.org/wiki/Ahmad_ibn_Farrokh,Q4695519,https://www.wikidata.org/wiki/Q4695519,male,scientist,Iran,,,,
Zayn al-Din Gorgani,https://en.wikipedia.org/wiki/Zayn_al-Din_Gorgani,Q2908840,https://www.wikidata.org/wiki/Q2908840,male,inventor; philosopher; physician,Abbasid Caliphate,Gorgan,1040-01-01T00:00:00Z,,
Kamāl al-Dīn al-Fārisī,https://en.wikipedia.org/wiki/Kam%C4%81l_al-D%C4%ABn_al-F%C4%81ris%C4%AB,,,,,,,,,
Amin al-Din Rashid al-Din Vatvat,https://en.wikipedia.org/wiki/Amin_al-Din_Rashid_al-Din_Vatvat,Q4746330,https://www.wikidata.org/wiki/Q4746330,male,physician,Iran,,,,
Awḥad al-Dīn al-Rāzī,https://en.wikipedia.org/wiki/Aw%E1%B8%A5ad_al-D%C4%ABn_al-R%C4%81z%C4%AB,,,,,,,,,
Sa'd al-Dawla al-Safi ibn Hibatullah,https://en.wikipedia.org/wiki/Sa%27d_al-Dawla_al-Safi_ibn_Hibatullah,,,,,,,,,
Rashid al-Din Hamadani,https://en.wikipedia.org/wiki/Rashid_al-Din_Hamadani,Q328782,https://www.wikidata.org/wiki/Q328782,male,historian; inventor; physician; politician; scientist,Ilkhanate,Hamadan,1247-01-01T00:00:00Z,,
Najib ad-Din Samarqandi,https://en.wikipedia.org/wiki/Najib_ad-Din_Samarqandi,Q12194294,https://www.wikidata.org/wiki/Q12194294,male,physician,Khwarazmian Empire,Samarkand,,,
Al-Nagawri,https://en.wikipedia.org/wiki/Al-Nagawri,Q10859652,https://www.wikidata.org/wiki/Q10859652,male,mathematician; physician,Iran,Amol,,,
Aqsara'i,https://en.wikipedia.org/wiki/Aqsara%27i,,,,,,,,,
Zayn-e-Attar,https://en.wikipedia.org/wiki/Zayn-e-Attar,Q8067566,https://www.wikidata.org/wiki/Q8067566,male,physician,Iran,Shiraz,,,
Mansur ibn Ilyas,https://en.wikipedia.org/wiki/Mansur_ibn_Ilyas,Q2387551,https://www.wikidata.org/wiki/Q2387551,male,physician; writer,Timurid Empire,Shiraz,1250-01-01T00:00:00Z,,
Nakhshabi,https://en.wikipedia.org/wiki/Nakhshabi,Q2031113,https://www.wikidata.org/wiki/Q2031113,male,poet; translator; writer,,,1301-01-01T00:00:00Z,,
Sadid al-Din al-Kazaruni,https://en.wikipedia.org/wiki/Sadid_al-Din_al-Kazaruni,Q4116936,https://www.wikidata.org/wiki/Q4116936,male,physician; scholar,Iran,Kazerun,,,
Najm al-Din Mahmud ibn Ilyas al-Shirazi,https://en.wikipedia.org/wiki/Najm_al-Din_Mahmud_ibn_Ilyas_al-Shirazi,Q6960027,https://www.wikidata.org/wiki/Q6960027,male,physician,Iran,Shiraz,,,
Masʽud ibn Muhammad Sijzi,https://en.wikipedia.org/wiki/Mas%CA%BDud_ibn_Muhammad_Sijzi,,,,,,,,,
Yusuf ibn Ismail al-Kutubi,https://en.wikipedia.org/wiki/Yusuf_ibn_Ismail_al-Kutubi,Q6534413,https://www.wikidata.org/wiki/Q6534413,male,physician,,Khoy,,,
Abu Zayn Kahhal,https://en.wikipedia.org/wiki/Abu_Zayn_Kahhal,Q30314262,https://www.wikidata.org/wiki/Q30314262,male,physician,,,,,
Husayni Isfahani,https://en.wikipedia.org/wiki/Husayni_Isfahani,Q5948984,https://www.wikidata.org/wiki/Q5948984,male,physician; scientist,,,,,
Burhan-ud-din Kermani,https://en.wikipedia.org/wiki/Burhan-ud-din_Kermani,Q4116945,https://www.wikidata.org/wiki/Q4116945,male,inventor; physician; scientist,Iran,Kerman,,,
Muhammad Ali Astarabadi,https://en.wikipedia.org/wiki/Muhammad_Ali_Astarabadi,Q6932377,https://www.wikidata.org/wiki/Q6932377,male,scientist,Iran,Gorgan,,,
Muhammad ibn Yusuf al-Harawi,https://en.wikipedia.org/wiki/Muhammad_ibn_Yusuf_al-Harawi,Q4116947,https://www.wikidata.org/wiki/Q4116947,male,scientist,Afghanistan,Afghanistan,,,
Nurbakhshi,https://en.wikipedia.org/wiki/Nurbakhshi,Q7070067,https://www.wikidata.org/wiki/Q7070067,male,mystic; physician,,,,,
Shaykh Muhammad ibn Thaleb,https://en.wikipedia.org/wiki/Shaykh_Muhammad_ibn_Thaleb,Q7491675,https://www.wikidata.org/wiki/Q7491675,male,physician,Iran,,,,
Hakim-e-Gilani,https://en.wikipedia.org/wiki/Hakim-e-Gilani,Q5640464,https://www.wikidata.org/wiki/Q5640464,male,physician,Iran,,,,
Rostam Gorgani,https://en.wikipedia.org/wiki/Rostam_Gorgani,Q7369954,https://www.wikidata.org/wiki/Q7369954,male,physician; scientist,Iran,,,,
Hakim Humam,https://en.wikipedia.org/wiki/Hakim_Humam,Q115733344,https://www.wikidata.org/wiki/Q115733344,male,civil servant; diplomat; official; physician; royal physician,,,,,
Sultan Ali Khorasani,https://en.wikipedia.org/wiki/Sultan_Ali_Khorasani,Q7636631,https://www.wikidata.org/wiki/Q7636631,male,inventor,Iran,,,,
Masih Kashani,https://en.wikipedia.org/wiki/Masih_Kashani,Q50355912,https://www.wikidata.org/wiki/Q50355912,male,physician; poet,,Kashan,1577-01-01T00:00:00Z,,
Shah-Mohammad Qazvini,https://en.wikipedia.org/wiki/Shah-Mohammad_Qazvini,Q31069161,https://www.wikidata.org/wiki/Q31069161,male,physician; writer,,,,,
Shifa'i Isfahani,https://en.wikipedia.org/wiki/Shifa%27i_Isfahani,,,,,,,,,
ʽImad Shirazi,https://en.wikipedia.org/wiki/%CA%BDImad_Shirazi,,,,,,,,,
Taleb Amoli,https://en.wikipedia.org/wiki/Taleb_Amoli,Q6406918,https://www.wikidata.org/wiki/Q6406918,male,calligrapher; mathematician; poet,Iran,Amol,1580-01-01T00:00:00Z,,
Alavi Shirazi,https://en.wikipedia.org/wiki/Alavi_Shirazi,Q4708882,https://www.wikidata.org/wiki/Q4708882,male,physician,,,1670-01-01T00:00:00Z,,
Hakim Daud,https://en.wikipedia.org/wiki/Hakim_Daud,Q136435474,https://www.wikidata.org/wiki/Q136435474,male,physician,,,,,
Muhammad Abdolrahman,https://en.wikipedia.org/wiki/Muhammad_Abdolrahman,Q16873116,https://www.wikidata.org/wiki/Q16873116,male,physician,Iran,,,,
Sati-un-Nissa,https://en.wikipedia.org/wiki/Sati-un-Nissa,Q96039271,https://www.wikidata.org/wiki/Q96039271,female,poet,,Amol,1580-01-01T00:00:00Z,,
Qurayshi al-Shirazi,https://en.wikipedia.org/wiki/Qurayshi_al-Shirazi,Q7272930,https://www.wikidata.org/wiki/Q7272930,male,writer,Iran,,1501-01-01T00:00:00Z,,
Tunakabuni,https://en.wikipedia.org/wiki/Tunakabuni,Q7852802,https://www.wikidata.org/wiki/Q7852802,male,physician; scientist,Iran,Tonekabon,,,
Al-Khurasani al-Shirazi,https://en.wikipedia.org/wiki/Al-Khurasani_al-Shirazi,Q4702713,https://www.wikidata.org/wiki/Q4702713,male,physician,,,,,
Muhammad Aqa-Kermani,https://en.wikipedia.org/wiki/Muhammad_Aqa-Kermani,Q16146953,https://www.wikidata.org/wiki/Q16146953,male,scientist,Iran,,1701-01-01T00:00:00Z,,
Muqim Arzani,https://en.wikipedia.org/wiki/Muqim_Arzani,Q5716849,https://www.wikidata.org/wiki/Q5716849,male,physician; scientist,Iran,,,,
Mahmud ibn Ilyas Shirazi,https://en.wikipedia.org/wiki/Mahmud_ibn_Ilyas_Shirazi,Q6734527,https://www.wikidata.org/wiki/Q6734527,male,physician,Iran,Tabriz,,,
Mohammad Mehdi ibn Ali Naqi,https://en.wikipedia.org/wiki/Mohammad_Mehdi_ibn_Ali_Naqi,Q6932602,https://www.wikidata.org/wiki/Q6932602,male,physician,,,1728-01-01T00:00:00Z,,
Nazem al-Atebba,https://en.wikipedia.org/wiki/Nazem_al-Atebba,Q5960936,https://www.wikidata.org/wiki/Q5960936,male,essayist; lexicographer; physician,Iran,Kerman,1847-01-01T00:00:00Z,,
Ernest Cloquet,https://en.wikipedia.org/wiki/Ernest_Cloquet,Q26263339,https://www.wikidata.org/wiki/Q26263339,male,physician,,Paris,1818-10-11T00:00:00Z,,
Abubakr Esfarayeni,https://en.wikipedia.org/wiki/Abubakr_Esfarayeni,Q4670514,https://www.wikidata.org/wiki/Q4670514,male,physician,,,,,
Hajji Baba Afshar,https://en.wikipedia.org/wiki/Hajji_Baba_Afshar,Q6414381,https://www.wikidata.org/wiki/Q6414381,male,physician,,,,,
Hakim Yazghel Haqnazar,https://en.wikipedia.org/wiki/Hakim_Yazghel_Haqnazar,Q108324930,https://www.wikidata.org/wiki/Q108324930,male,,,,,,
Ebrahim Hakimi,https://en.wikipedia.org/wiki/Ebrahim_Hakimi,Q722455,https://www.wikidata.org/wiki/Q722455,male,physician; politician,Pahlavi Iran,Tabriz,1871-08-15T00:00:00Z,,
Jalal al-Din Muhammad al-Isfahani,https://en.wikipedia.org/wiki/Jalal_al-Din_Muhammad_al-Isfahani,Q16866457,https://www.wikidata.org/wiki/Q16866457,male,inventor; physician,Iran,,,,
David Khan (diplomat),https://en.wikipedia.org/wiki/David_Khan_%28diplomat%29,,,,,,,,,
Mirza Ali Khan La'li,https://en.wikipedia.org/wiki/Mirza_Ali_Khan_La%27li,,,,,,,,,
Mirza Mahmud Khan Hakim ol-Molk,https://en.wikipedia.org/wiki/Mirza_Mahmud_Khan_Hakim_ol-Molk,Q11743864,https://www.wikidata.org/wiki/Q11743864,male,physician; politician,Iran,Borujerd,1856-01-01T00:00:00Z,,
Mohammad Hossein Adeli,https://en.wikipedia.org/wiki/Mohammad_Hossein_Adeli,Q6892032,https://www.wikidata.org/wiki/Q6892032,male,diplomat; economist; politician,Iran,Ahvaz,1953-02-16T00:00:00Z,,
Alinaghi Alikhani,https://en.wikipedia.org/wiki/Alinaghi_Alikhani,Q5938582,https://www.wikidata.org/wiki/Q5938582,male,economist; university teacher,Iran,,1929-01-21T00:00:00Z,,
Jahangir Amouzegar,https://en.wikipedia.org/wiki/Jahangir_Amouzegar,Q10860779,https://www.wikidata.org/wiki/Q10860779,male,economist; essayist; historian; politician; writer,Iran,Tehran,1920-01-13T00:00:00Z,,
Reza Asghari,https://en.wikipedia.org/wiki/Reza_Asghari,Q134532450,https://www.wikidata.org/wiki/Q134532450,male,politician,Germany,Isfahan,1961-04-01T00:00:00Z,,
Mahmoud Bahmani,https://en.wikipedia.org/wiki/Mahmoud_Bahmani,Q3430383,https://www.wikidata.org/wiki/Q3430383,male,banker; economist; politician,Iran,Pashand,1947-01-02T00:00:00Z,,
Mohammad Mehdi Behkish,https://en.wikipedia.org/wiki/Mohammad_Mehdi_Behkish,Q16106733,https://www.wikidata.org/wiki/Q16106733,male,economist,Iran,Mashhad,1944-04-28T00:00:00Z,,
Davoud Danesh-Jafari,https://en.wikipedia.org/wiki/Davoud_Danesh-Jafari,Q5242121,https://www.wikidata.org/wiki/Q5242121,male,economist; politician,Iran,Tehran,1954-01-01T00:00:00Z,,
Eprime Eshag,https://en.wikipedia.org/wiki/Eprime_Eshag,Q5383931,https://www.wikidata.org/wiki/Q5383931,male,accountant; economist; professor,Iran,Urmia,1918-11-06T00:00:00Z,,
Mehdi Samii,https://en.wikipedia.org/wiki/Mehdi_Samii,Q5960948,https://www.wikidata.org/wiki/Q5960948,male,accountant; economist; politician,Iran,Rasht,1918-01-01T00:00:00Z,,
Hassan Ali Mehran,https://en.wikipedia.org/wiki/Hassan_Ali_Mehran,Q5691751,https://www.wikidata.org/wiki/Q5691751,male,politician,Iran,Tehran,1937-12-24T00:00:00Z,,
Hossein Namazi,https://en.wikipedia.org/wiki/Hossein_Namazi,Q5943355,https://www.wikidata.org/wiki/Q5943355,male,economist; politician,Iran,Shiraz,1944-01-01T00:00:00Z,,
Mohammad Ali Varasteh,https://en.wikipedia.org/wiki/Mohammad_Ali_Varasteh,Q25426378,https://www.wikidata.org/wiki/Q25426378,male,politician,Iran,,1894-01-01T00:00:00Z,,
Mohammad Yeganeh,https://en.wikipedia.org/wiki/Mohammad_Yeganeh,Q6892523,https://www.wikidata.org/wiki/Q6892523,male,economist; politician,Iran,Zanjan,1923-05-05T00:00:00Z,,
Abbas Abdi,https://en.wikipedia.org/wiki/Abbas_Abdi,Q4663711,https://www.wikidata.org/wiki/Q4663711,male,activist; engineer; journalist; politician,Iran,Tehran,1956-10-01T00:00:00Z,abb_abdi,https://x.com/abb_abdi
Alireza Afzalipour,https://en.wikipedia.org/wiki/Alireza_Afzalipour,Q4726863,https://www.wikidata.org/wiki/Q4726863,male,businessperson; engineer; entrepreneur; philanthropist; scientist,Iran,Tafresh,1909-03-26T00:00:00Z,,
Gholam Reza Aghazadeh,https://en.wikipedia.org/wiki/Gholam_Reza_Aghazadeh,Q1397212,https://www.wikidata.org/wiki/Q1397212,male,engineer; politician; scientist,Iran,Khoy,1949-03-15T00:00:00Z,,
Mahmoud Ahmadzadeh,https://en.wikipedia.org/wiki/Mahmoud_Ahmadzadeh,Q30318841,https://www.wikidata.org/wiki/Q30318841,male,politician,Iran,Herat,1933-01-01T00:00:00Z,,
Cyrus Alai,https://en.wikipedia.org/wiki/Cyrus_Alai,Q41675206,https://www.wikidata.org/wiki/Q41675206,male,engineer; geographer; writer,,,2000-01-01T00:00:00Z,,
Alireza Ali-Ahmadi,https://en.wikipedia.org/wiki/Alireza_Ali-Ahmadi,Q5945846,https://www.wikidata.org/wiki/Q5945846,male,politician,Iran,Isfahan,1959-05-11T00:00:00Z,,
Bijan Allipour,https://en.wikipedia.org/wiki/Bijan_Allipour,Q18327968,https://www.wikidata.org/wiki/Q18327968,male,businessperson; engineer; entrepreneur,Iran,Masjed Soleiman,1949-03-27T00:00:00Z,,
Abbas Amir-Entezam,https://en.wikipedia.org/wiki/Abbas_Amir-Entezam,Q4663728,https://www.wikidata.org/wiki/Q4663728,male,diplomat; politician,Iran,Tehran,1932-08-18T00:00:00Z,,
Jamshid Amouzegar,https://en.wikipedia.org/wiki/Jamshid_Amouzegar,Q1442594,https://www.wikidata.org/wiki/Q1442594,male,economist; minister; politician,Iran,Tehran,1923-06-25T00:00:00Z,,
Abdolreza Ansari,https://en.wikipedia.org/wiki/Abdolreza_Ansari,Q17991350,https://www.wikidata.org/wiki/Q17991350,male,civil servant; politician,Iran,Tehran,1925-05-25T00:00:00Z,,
Safi Asfia,https://en.wikipedia.org/wiki/Safi_Asfia,Q5942054,https://www.wikidata.org/wiki/Q5942054,male,politician,Iran,Tehran,1916-01-01T00:00:00Z,,
Ali Morteza Samsam Bakhtiari,https://en.wikipedia.org/wiki/Ali_Morteza_Samsam_Bakhtiari,Q1393996,https://www.wikidata.org/wiki/Q1393996,male,chemical engineer,Iran,Masjed Soleiman,1945-01-01T00:00:00Z,,
Mehdi Bazargan,https://en.wikipedia.org/wiki/Mehdi_Bazargan,Q382369,https://www.wikidata.org/wiki/Q382369,male,engineer; politician; scholar,Iran,Tehran,1907-09-01T00:00:00Z,,
Habibollah Bitaraf,https://en.wikipedia.org/wiki/Habibollah_Bitaraf,Q5636831,https://www.wikidata.org/wiki/Q5636831,male,politician,Iran,Yazd,1956-01-01T00:00:00Z,,
Mostafa Chamran,https://en.wikipedia.org/wiki/Mostafa_Chamran,Q720760,https://www.wikidata.org/wiki/Q720760,male,military officer; physicist; politician,Iran,Tehran,1932-03-08T00:00:00Z,,
Rahman Dadman,https://en.wikipedia.org/wiki/Rahman_Dadman,Q7283483,https://www.wikidata.org/wiki/Q7283483,male,politician,Iran,Ardabil,1956-01-01T00:00:00Z,,
Akbar Etemad,https://en.wikipedia.org/wiki/Akbar_Etemad,Q5937196,https://www.wikidata.org/wiki/Q5937196,male,nuclear physicist; politician,Iran; Pahlavi Iran,Hamadan,1930-02-03T00:00:00Z,,
Nader Faghihzadeh,https://en.wikipedia.org/wiki/Nader_Faghihzadeh,Q6957557,https://www.wikidata.org/wiki/Q6957557,male,entrepreneur,Iran,Tehran,1976-01-01T00:00:00Z,,
Azam al-Sadat Farahi,https://en.wikipedia.org/wiki/Azam_al-Sadat_Farahi,Q2915351,https://www.wikidata.org/wiki/Q2915351,female,teacher,Iran,Tehran,1958-01-01T00:00:00Z,,
Gholam-Ali Farivar,https://en.wikipedia.org/wiki/Gholam-Ali_Farivar,Q87990292,https://www.wikidata.org/wiki/Q87990292,male,civil servant; diplomat; engineer,,Tabriz,1905-01-01T00:00:00Z,,
Manucher Mirza Farman Farmaian,https://en.wikipedia.org/wiki/Manucher_Mirza_Farman_Farmaian,Q6752345,https://www.wikidata.org/wiki/Q6752345,male,businessperson; diplomat; engineer; entrepreneur; politician,Iran,Tehran,1917-01-01T00:00:00Z,,
Ruhollah Dehghani Firouzabadi,https://en.wikipedia.org/wiki/Ruhollah_Dehghani_Firouzabadi,Q115216638,https://www.wikidata.org/wiki/Q115216638,male,politician; researcher,Iran,Yazd,1981-04-23T00:00:00Z,,
Reza Ghotbi,https://en.wikipedia.org/wiki/Reza_Ghotbi,Q3943837,https://www.wikidata.org/wiki/Q3943837,male,politician,Iran,Tehran,1938-04-05T00:00:00Z,,
Kazem Hassibi,https://en.wikipedia.org/wiki/Kazem_Hassibi,Q17917707,https://www.wikidata.org/wiki/Q17917707,male,engineer; politician,Iran,Yazd,1906-09-01T00:00:00Z,,
Mahmoud Hojjati,https://en.wikipedia.org/wiki/Mahmoud_Hojjati,Q5949189,https://www.wikidata.org/wiki/Q5949189,male,engineer; politician,Iran,Najafabad,1955-10-09T00:00:00Z,,
Mostafa Mir-Salim,https://en.wikipedia.org/wiki/Mostafa_Mir-Salim,Q5956077,https://www.wikidata.org/wiki/Q5956077,male,politician; university teacher; writer,Iran,Tehran,1947-06-09T00:00:00Z,,
Morteza Mohammadkhan,https://en.wikipedia.org/wiki/Morteza_Mohammadkhan,Q6914601,https://www.wikidata.org/wiki/Q6914601,male,politician,Iran,Tehran,1945-01-01T00:00:00Z,,
Ali Akbar Moinfar,https://en.wikipedia.org/wiki/Ali_Akbar_Moinfar,Q4724598,https://www.wikidata.org/wiki/Q4724598,male,politician,Iran,Tehran,1928-01-14T00:00:00Z,,
Ahmad Motamedi,https://en.wikipedia.org/wiki/Ahmad_Motamedi,Q4695421,https://www.wikidata.org/wiki/Q4695421,male,politician,Iran,Tehran,1953-01-01T00:00:00Z,,
Firouz Naderi,https://en.wikipedia.org/wiki/Firouz_Naderi,Q1419231,https://www.wikidata.org/wiki/Q1419231,male,astronomer; electrical engineer,Iran; United States,Shiraz,1946-03-25T00:00:00Z,Firouz_Naderi,https://x.com/Firouz_Naderi
Javad Owji,https://en.wikipedia.org/wiki/Javad_Owji,Q108332006,https://www.wikidata.org/wiki/Q108332006,male,petroleum engineer,,Shiraz,1966-07-24T00:00:00Z,,
Nasser Paydar,https://en.wikipedia.org/wiki/Nasser_Paydar,Q81215292,https://www.wikidata.org/wiki/Q81215292,male,engineer; university teacher,Iran; United States,Tehran,1956-01-01T00:00:00Z,paydar,https://x.com/paydar
Hashem Sabbaghian,https://en.wikipedia.org/wiki/Hashem_Sabbaghian,Q1588424,https://www.wikidata.org/wiki/Q1588424,male,engineer; politician,Iran,Tehran,1937-01-01T00:00:00Z,,
Mohammad Saeedikia,https://en.wikipedia.org/wiki/Mohammad_Saeedikia,Q6892380,https://www.wikidata.org/wiki/Q6892380,male,engineer; politician,Iran,Isfahan,1946-01-01T00:00:00Z,,
Sorena Sattari,https://en.wikipedia.org/wiki/Sorena_Sattari,Q16051415,https://www.wikidata.org/wiki/Q16051415,male,docent; politician,Iran,Tehran,1972-01-01T00:00:00Z,,
Mohammad Shariatmadari,https://en.wikipedia.org/wiki/Mohammad_Shariatmadari,Q6892441,https://www.wikidata.org/wiki/Q6892441,male,engineer; politician,Iran,Tehran,1960-07-24T00:00:00Z,,
Jafar Sharif-Emami,https://en.wikipedia.org/wiki/Jafar_Sharif-Emami,Q951044,https://www.wikidata.org/wiki/Q951044,male,engineer; politician; railway engineer,Pahlavi Iran,Tehran,1910-09-09T00:00:00Z,,
Khalil Taleghani,https://en.wikipedia.org/wiki/Khalil_Taleghani,Q113955844,https://www.wikidata.org/wiki/Q113955844,male,civil servant,,,1912-01-01T00:00:00Z,,
Mohammad Javad Tondguyan,https://en.wikipedia.org/wiki/Mohammad_Javad_Tondguyan,Q6892106,https://www.wikidata.org/wiki/Q6892106,male,engineer,Iran,Tehran,1938-03-22T00:00:00Z,,
Akbar Torkan,https://en.wikipedia.org/wiki/Akbar_Torkan,Q4700439,https://www.wikidata.org/wiki/Q4700439,male,engineer; politician,Iran,Tehran,1952-01-01T00:00:00Z,,
Iraj Vahidi,https://en.wikipedia.org/wiki/Iraj_Vahidi,Q24279253,https://www.wikidata.org/wiki/Q24279253,male,politician,Iran,Khorramshahr,1927-01-01T00:00:00Z,,
Ahmad Zirakzadeh,https://en.wikipedia.org/wiki/Ahmad_Zirakzadeh,Q4695505,https://www.wikidata.org/wiki/Q4695505,male,politician,Iran,Tehran,1907-01-01T00:00:00Z,,
Mohammad Reza Darafsheh,https://en.wikipedia.org/wiki/Mohammad_Reza_Darafsheh,Q58191193,https://www.wikidata.org/wiki/Q58191193,male,academic; mathematician,Iran,,1950-08-31T00:00:00Z,,
Ghaffar Farzadi,https://en.wikipedia.org/wiki/Ghaffar_Farzadi,Q80707458,https://www.wikidata.org/wiki/Q80707458,male,mathematician; politician,Iran,Tabriz,1946-02-20T00:00:00Z,,
S. L. Hakimi,https://en.wikipedia.org/wiki/S._L._Hakimi,Q7387629,https://www.wikidata.org/wiki/Q7387629,male,mathematician; university teacher,United States,,1932-01-01T00:00:00Z,,
Mohsen Hashtroodi,https://en.wikipedia.org/wiki/Mohsen_Hashtroodi,Q6894417,https://www.wikidata.org/wiki/Q6894417,male,academic; mathematician; poet,Iran,Tabriz,1908-12-13T00:00:00Z,,
Ebadollah S. Mahmoodian,https://en.wikipedia.org/wiki/Ebadollah_S._Mahmoodian,Q5958859,https://www.wikidata.org/wiki/Q5958859,male,mathematician,Iran,Zanjan,1943-05-18T00:00:00Z,,
Gholamhossein Mosahab,https://en.wikipedia.org/wiki/Gholamhossein_Mosahab,Q636905,https://www.wikidata.org/wiki/Q636905,male,inventor; lexicographer; mathematician; teacher; writer,Iran,Tehran,1910-10-25T00:00:00Z,,
Mohammad Sal Moslehian,https://en.wikipedia.org/wiki/Mohammad_Sal_Moslehian,Q94535595,https://www.wikidata.org/wiki/Q94535595,male,mathematician,,Mashhad,1966-03-21T00:00:00Z,,
Mohammad-Ali Najafi,https://en.wikipedia.org/wiki/Mohammad-Ali_Najafi,Q6891619,https://www.wikidata.org/wiki/Q6891619,male,mathematician; politician,Iran,Tehran,1952-01-13T00:00:00Z,,
